9382479,11790212
9382479,7818244
8878109,9850873
8878109,9329486
8878109,9187933
8878109,9223597
8878109,9678311
10934557,9920359
10934557,12629906
10934557,10682216
10934557,11683989
10934557,11535112
7619525,8631862
7619525,9398632
7619525,9030704
7619525,12787320
7619525,9460714
9831992,9831993
9831992,9508150
9831992,9831994
9831992,9831995
9831992,9343467
11421127,9369084
11421127,11775232
11421127,8069300
11421127,11482130
11421127,9494696
11445269,12457072
11445269,11756600
11445269,8614504
11445269,10737693
11445269,10851367
9482681,9674791
9482681,8669492
9482681,10430421
9482681,10609670
9482681,8618665
9520006,8669492
9520006,10867785
9520006,10912914
9520006,12411758
9520006,11115331
8596269,11775232
8596269,10329743
8596269,8947284
8596269,9347936
8596269,9619639
11378846,9343467
11378846,10541592
11378846,11939894
11378846,11095526
11378846,8644717
9467014,9700208
9467014,10525981
9467014,11095526
9467014,9756330
9467014,9811931
8290946,8624097
8290946,7853720
8290946,8993483
8290946,11743999
8290946,11193807
7884953,9074396
7884953,8797010
7884953,8592548
7884953,9823831
7884953,10811879
7566000,8596645
7566000,9520006
7566000,12787320
7566000,7992850
7566000,8890772
10364641,10208278
10364641,9520006
10364641,10559559
10364641,12552038
10364641,8791246
11193807,9700658
11193807,8820179
11193807,10212558
11193807,7532337
11193807,12486146
10980578,11113217
10980578,9756330
10980578,12962909
10980578,11095526
10980578,12105308
8740984,7746463
8740984,12355988
8740984,9307578
8740984,10624576
8740984,7888092
8161573,11589913
8161573,8614504
8161573,11470958
8161573,10349334
8161573,7746463
10352866,9524800
10352866,10867214
10352866,9549589
10352866,12453673
10352866,11448080
9316155,11851296
9316155,12355988
9316155,10488446
9316155,10349334
9316155,9307578
9831633,12957508
9831633,12214015
9831633,10765057
9831633,7763336
9831633,10939571
7700274,7944299
7700274,11302074
7700274,9693262
7700274,8747858
7700274,10319883
10867214,10352866
10867214,10026381
10867214,8624079
10867214,11032626
10867214,11835377
9920359,9307578
9920359,12433263
9920359,12629906
9920359,10682216
9920359,12552037
8596645,7566000
8596645,9520006
8596645,10483785
8596645,9040748
8596645,8830309
7585009,8624097
7585009,10079962
7585009,7566000
7585009,7898715
7585009,9051750
10570509,10567488
10570509,9728943
10570509,8747858
10570509,8848271
10570509,8651641
8830319,9482248
8830319,9674791
8830319,9259370
8830319,8128960
8830319,8530010
12205106,12457072
12205106,9343467
12205106,8618665
12205106,9674794
12205106,11807900
10944562,9728943
10944562,12457072
10944562,11790634
10944562,10364643
10944562,9848808
11683989,10349334
11683989,12552037
11683989,11535112
11683989,9920359
11683989,12788204
9482249,9539409
9482249,9482681
9482249,11684904
9482249,9225693
9482249,9823831
10369830,10190327
10369830,10206226
10369830,9536100
10369830,10699053
10369830,9863603
8854306,9484353
8854306,12901781
8854306,9850873
8854306,11987699
8854306,11893839
9184634,9559926
9184634,11240021
9184634,11311545
9184634,11161595
9184634,12971913
7574468,8614504
7574468,8128960
7574468,9369084
7574468,8624095
7574468,8047278
9855862,10785619
9855862,10818526
9855862,12782758
9855862,11940689
9855862,11940706
10637934,9854388
10637934,10912914
10637934,10192210
10637934,8811124
10637934,11578751
9697689,11723294
9697689,11889238
9697689,12584430
9697689,12787320
9697689,10609670
9211985,9265639
9211985,9003062
9211985,7721816
9211985,10936880
9211985,10816430
8993489,9521254
8993489,10886308
8993489,10599773
8993489,12142731
8993489,11173877
10860300,10855603
10860300,12480755
10860300,11711225
10860300,9660395
10860300,11721146
7644022,8624098
7644022,8596645
7644022,10483785
7644022,9520006
7644022,7566000
9886074,9265639
9886074,11070505
9886074,10428074
9886074,10413465
9886074,9003062
9222170,9572586
9222170,9178861
9222170,11076057
9222170,9148246
9222170,9637403
7773573,7891887
7773573,8624076
7773573,8171342
7773573,7649988
7773573,11844476
9547165,10668702
9547165,7783963
9547165,8618881
9547165,9292886
9547165,10668703
8624079,8572669
8624079,7566000
8624079,8596645
8624079,8731381
8624079,8890772
11157409,10625715
11157409,12457072
11157409,8618665
11157409,11807900
11157409,9012418
11070505,10502286
11070505,9265639
11070505,11848621
11070505,12486146
11070505,9886074
8679539,9265639
8679539,9003062
8679539,8823200
8679539,8631862
8679539,9211985
12486146,12451108
12486146,10818140
12486146,9265639
12486146,11950276
12486146,10936880
10088051,9494696
10088051,9369084
10088051,8929157
10088051,11775232
10088051,8614504
8076181,9853024
8076181,8682150
8076181,9125318
8076181,7853700
8076181,9603433
7969418,8993483
7969418,7566008
7969418,8951889
7969418,8290946
7969418,8295635
8993481,7670501
8993481,9129722
8993481,10462111
8993481,8871590
8993481,9153464
7815043,8773602
7815043,8890599
7815043,7700597
7815043,7700596
7815043,8173818
9070638,9265639
9070638,9003062
9070638,12486146
9070638,8040342
9070638,10936880
7639323,7977635
7639323,7534068
7639323,7715296
7639323,8177532
7639323,7615568
10403716,12457072
10403716,8614504
10403716,9848808
10403716,12552039
10403716,12405546
9129722,9181358
9129722,8993481
9129722,7670501
9129722,10462111
9129722,8871590
9682830,10206226
9682830,9302273
9682830,11015454
9682830,10190327
9682830,10699053
9285479,9850873
9285479,8756999
9285479,9484353
9285479,10322238
9285479,8854306
12160362,11408299
12160362,10625715
12160362,9508150
12160362,9052712
12160362,11739991
10027417,9627181
10027417,11741391
10027417,10381540
10027417,8070517
10027417,8618855
8983040,8813351
8983040,9040748
8983040,12787320
8983040,8544899
8983040,11444802
11589913,8161573
11589913,12433263
11589913,10349334
11589913,9804121
11589913,8980016
10604440,12465441
10604440,10818508
10604440,10936880
10604440,11558492
10604440,11347179
9328480,9700208
9328480,10525981
9328480,9467014
9328480,9728943
9328480,11354629
11216203,12355988
11216203,9767914
11216203,12788204
11216203,10078062
11216203,11442298
9040748,12787320
9040748,8596645
9040748,8830309
9040748,10483785
9040748,7824144
11015454,10206226
11015454,10699053
11015454,10190327
11015454,9696068
11015454,11125748
9619639,11775232
9619639,10940674
9619639,10500259
9619639,10050959
9619639,10329743
9494696,10088051
9494696,9369084
9494696,8929157
9494696,11775232
9494696,9850873
10208564,10525981
10208564,12116196
10208564,8871590
10208564,12232782
10208564,10505604
9102150,10078062
9102150,11416775
9102150,10329743
9102150,11273064
9102150,9218645
12451108,12486146
12451108,10413774
12451108,14521991
12451108,10936880
12451108,10611368
10936884,11553277
10936884,12486146
10936884,10694577
10936884,9547235
10936884,10936880
9596222,8659934
9596222,8786396
9596222,11596149
9596222,12885574
9596222,10528114
7770005,8669492
7770005,10912914
7770005,12581338
7770005,9520006
7770005,9265639
12167762,12095653
12167762,9700208
12167762,11113217
12167762,10525981
12167762,11343837
8559364,11775232
8559364,9369084
8559364,8128961
8559364,7810590
8559364,8669492
12067591,10766403
12067591,12457072
12067591,12682309
12067591,12112161
12067591,12205106
10806314,11848621
10806314,8782820
10806314,10656299
10806314,11145984
10806314,9853706
12556576,9876966
12556576,7884953
12556576,12787320
12556576,9074396
12556576,9524800
11076057,9572586
11076057,9341576
11076057,9350853
11076057,9633759
11076057,9178861
9153523,9674794
9153523,8929157
9153523,10483785
9153523,9728943
9153523,9343467
8014966,9482248
8014966,8075646
8014966,7944299
8014966,7703749
8014966,8069300
9708864,11458997
9708864,9875528
9708864,11285089
9708864,9425904
9708864,9756330
8825894,8075646
8825894,9369084
8825894,10998553
8825894,8872415
8825894,8128960
14501024,12468034
14501024,11193807
14501024,9822164
14501024,12658281
14501024,11553277
8644717,8993479
8644717,9508150
8644717,9343467
8644717,11790212
8644717,7847867
7478253,9100668
7478253,12117549
7478253,9460714
7478253,9651008
7478253,11325345
12123862,11273064
12123862,10027555
12123862,12951205
12123862,10525981
12123862,12962909
9018389,8596645
9018389,9520006
9018389,7566000
9018389,10483785
9018389,7675243
7818703,7818636
7818703,7970234
7818703,7891871
7818703,7824144
7818703,8669492
10840275,9678319
10840275,9121705
10840275,10912918
10840275,8841664
10840275,10487842
9678319,10840275
9678319,11378241
9678319,12581338
9678319,9121705
9678319,10487842
11816786,11898555
11816786,11683989
11816786,12490529
11816786,11113612
11816786,9877525
10867209,8624097
10867209,10494348
10867209,10818505
10867209,12787320
10867209,9329691
10338292,9003062
10338292,8782820
10338292,9349544
10338292,11848621
10338292,9211985
10207721,8642164
10207721,11775232
10207721,10541592
10207721,12876259
10207721,12787320
11325345,11377835
11325345,10611368
11325345,11591456
11325345,12182886
11325345,12541014
11416775,9290497
11416775,10668705
11416775,9369084
11416775,7944299
11416775,7703749
8039724,9290497
8039724,8993479
8039724,8741397
8039724,9340872
8039724,12011307
7810590,9369084
7810590,7824157
7810590,11775232
7810590,8559364
7810590,8825898
9147873,11769724
9147873,12876259
9147873,9733229
9147873,9270069
9147873,9701675
10816430,9265639
10816430,9003062
10816430,12486146
10816430,9412500
10816430,10936880
8791246,9329686
8791246,7595642
8791246,8811505
8791246,9520006
8791246,8830309
9098525,8841664
9098525,7847069
9098525,9460714
9098525,9040748
9098525,7824200
7672107,7615568
7672107,7534068
7672107,8733730
7672107,10861213
7672107,8631862
10604441,9014911
10604441,12115887
10604441,8871952
10604441,9219743
10604441,11705626
12755040,11775232
12755040,10329743
12755040,10439444
12755040,10732806
12755040,12037434
12399018,9572586
12399018,10027548
12399018,9637403
12399018,9222170
12399018,9148246
10671320,10490274
10671320,11165374
10671320,12374623
10671320,9626772
10671320,11327877
11591456,12182886
11591456,11325345
11591456,11698153
11591456,11822882
11591456,11403971
12471457,10912918
12471457,12049183
12471457,8669492
12471457,10483785
12471457,10912914
10401448,11746653
10401448,10944562
10401448,9848808
10401448,12192621
10401448,12457072
10705163,9152721
10705163,10422994
10705163,9520135
10705163,9681639
10705163,10835442
7763336,8833436
7763336,12957508
7763336,9265639
7763336,8725748
7763336,8929157
12419536,10611368
12419536,10694577
12419536,11045665
12419536,10718322
12419536,12486146
11248079,8592548
11248079,11986126
11248079,9780089
11248079,11281316
11248079,10944562
11804704,10025785
11804704,9678311
11804704,11016543
11804704,10771168
11804704,10939571
12676346,8804040
12676346,7700578
12676346,10419818
12676346,9862571
12676346,12095226
10656299,10806314
10656299,11743999
10656299,12486146
10656299,9852204
10656299,10936880
7617191,9369084
7617191,8929157
7617191,8872415
7617191,8731381
7617191,8797010
9325076,9327723
9325076,9588907
9325076,11531831
9325076,7474917
9325076,11212354
9137113,8929157
9137113,11173877
9137113,9850873
9137113,9619150
9137113,11673590
7853720,10912914
7853720,8203459
7853720,9916507
7853720,12787320
7853720,9003062
11769724,8797010
11769724,9369084
11769724,10998553
11769724,11775232
11769724,7970234
11535112,11683989
11535112,9877525
11535112,12788204
11535112,10682216
11535112,11122949
8741132,8939277
8741132,9701675
8741132,10687744
8741132,12876259
8741132,9733229
7847867,8993479
7847867,8644717
7847867,10910426
7847867,9508150
7847867,7818244
11212354,10936880
11212354,11193807
11212354,9067471
11212354,11816788
11212354,8915608
7654070,10912224
7654070,7579137
7654070,8977148
7654070,9566384
7654070,8622392
9295092,9572591
9295092,9237487
9295092,10940674
9295092,8871590
9295092,9876966
10213152,11775232
10213152,12584430
10213152,10190327
10213152,12498968
10213152,9700208
11173882,11357958
11173882,10081980
11173882,10319883
11173882,12451676
11173882,9855543
8058160,9369084
8058160,8669492
8058160,8128961
8058160,7487559
8058160,7486872
10372566,10381540
10372566,9592052
10372566,10501208
10372566,11711530
10372566,9751198
8035940,8702415
8035940,7992850
8035940,7847865
8035940,7970234
8035940,7891871
8572669,12787320
8572669,8993478
8572669,11173877
8572669,9850873
8572669,8596645
10079115,12451108
10079115,12486146
10079115,11950276
10079115,10936880
10079115,11325345
7738980,8993483
7738980,7969418
7738980,7566008
7738980,12226533
7738980,8674441
12629906,9920359
12629906,12552037
12629906,10488446
12629906,10349334
12629906,12355988
7944308,7944299
7944308,8825898
7944308,9137113
7944308,7816154
7944308,8825894
10528114,12379263
10528114,9678319
10528114,11741391
10528114,12232782
10528114,10936880
9329691,9929679
9329691,11493026
9329691,12787320
9329691,10867209
9329691,14501024
11182472,9520006
11182472,12471457
11182472,12552038
11182472,10364641
11182472,8791246
7977635,7534068
7977635,7639323
7977635,8890772
7977635,8631862
7977635,9460714
7532337,9700658
7532337,8820179
7532337,10212558
7532337,11193807
7532337,8652146
10936881,12214015
10936881,12459889
10936881,11132184
10936881,10652986
10936881,10939571
9844031,8871590
9844031,9280167
9844031,10462111
9844031,7670501
9844031,9572591
10534156,11409442
10534156,11347179
10534156,12465441
10534156,10970054
10534156,11835377
9327086,10912224
9327086,9369084
9327086,11775232
9327086,7654070
9327086,12876259
8624096,8669492
8624096,12787320
8624096,10867785
8624096,9189032
8624096,10818505
12095653,12167762
12095653,9700208
12095653,11095526
12095653,11113217
12095653,10587578
9721442,7574461
9721442,10939571
9721442,8880693
9721442,12957490
9721442,9559653
8669492,8624096
8669492,10867785
8669492,12787320
8669492,11895043
8669492,10912914
8825898,9369084
8825898,7944299
8825898,7970216
8825898,10998553
8825898,8848271
11816788,12944519
11816788,11950276
11816788,10912914
11816788,10852539
11816788,11212354
9225693,10559561
9225693,7473659
9225693,8075646
9225693,8993481
9225693,9153464
8086986,9366728
8086986,7703749
8086986,9625186
8086986,8075646
8086986,9290497
9705582,11302074
9705582,11071064
9705582,11015454
9705582,10637933
9705582,10636159
11336076,9340872
11336076,12876259
11336076,9785148
11336076,10867779
11336076,10050959
8890929,8633046
8890929,9349544
8890929,7802679
8890929,8710175
8890929,8687416
10852539,12944519
10852539,10694577
10852539,11950276
10852539,10611368
10852539,10936880
10679292,12609489
10679292,10381540
10679292,12105373
10679292,14501024
10679292,11598497
10611368,11045665
10611368,12419536
10611368,10694577
10611368,10852539
10611368,12451108
12384789,12807963
12384789,12810610
12384789,9572586
12384789,12555245
12384789,11941486
11113217,12105308
11113217,10980578
11113217,10525981
11113217,9756330
11113217,11095526
10559559,8811505
10559559,9878186
10559559,9520006
10559559,8890772
10559559,10364641
12930057,10206226
12930057,10558867
12930057,11285089
12930057,10190327
12930057,11684904
12411763,9017530
12411763,9598682
12411763,10071711
12411763,10910416
12411763,11936239
7970234,8702415
7970234,7992850
7970234,8669492
7970234,7841371
7970234,7891871
10601411,9728943
10601411,11835377
10601411,11281316
10601411,9506546
10601411,12405544
7891889,8558171
7891889,9470130
7891889,9520006
7891889,9786245
7891889,8710076
12809979,12507914
12809979,11354629
12809979,12161276
12809979,12192623
12809979,10822352
10325447,9343467
10325447,9012418
10325447,11939894
10325447,9831815
10325447,7944299
12962909,10980578
12962909,11095526
12962909,9756330
12962909,12105308
12962909,11113217
9678311,11255440
9678311,10634455
9678311,11016543
9678311,12433260
9678311,10369305
9486747,9486746
9486747,9831993
9486747,9831992
9486747,9831994
9486747,9831995
8557181,9383026
8557181,9786612
8557181,11257253
8557181,9340872
8557181,11360807
8089103,7721816
8089103,9265639
8089103,9003062
8089103,9030704
8089103,9412500
12355988,10624576
12355988,9052714
12355988,12433263
12355988,12053131
12355988,9307578
8624076,7592957
8624076,9265639
8624076,8040342
8624076,12486146
8624076,9461617
11312553,11844869
11312553,9743578
11312553,10381540
11312553,11454984
11312553,12105373
11531831,9325076
11531831,9740234
11531831,9566379
11531831,8938267
11531831,11212354
9701681,12212789
9701681,10687744
9701681,9635475
9701681,8576504
9701681,8741132
11501342,11302074
11501342,10567488
11501342,12147333
11501342,9812182
11501342,12459519
11327877,11743999
11327877,12607822
11327877,12392766
11327877,10737615
11327877,10671320
8848934,7951679
8848934,7964823
8848934,11273064
8848934,10940674
8848934,10687744
10885540,10421878
10885540,10501193
10885540,7673184
10885540,8071310
10885540,9782459
9529753,9369084
9529753,7668835
9529753,11775232
9529753,7824157
9529753,8786847
9329722,7951679
9329722,8042228
9329722,8848934
9329722,12876259
9329722,12417380
12811635,11015454
12811635,9219874
12811635,10869806
12811635,12826741
12811635,11863377
10801051,11769625
10801051,11273849
10801051,11007687
10801051,10030402
10801051,7936857
11338204,11778650
11338204,10611368
11338204,10694577
11338204,10852539
11338204,9370233
10643890,10465706
10643890,11988340
10643890,11698154
10643890,11303757
10643890,9486483
7670501,8871590
7670501,9280167
7670501,10462111
7670501,10559561
7670501,8993481
8075646,8825894
8075646,7703749
8075646,7755355
8075646,10998553
8075646,9369084
8841664,9098525
8841664,7824200
8841664,9460714
8841664,10840275
8841664,8203459
8761956,8648331
8761956,11673590
8761956,7884953
8761956,10818510
8761956,9929677
10952022,11778650
10952022,11193147
10952022,11325345
10952022,10611368
10952022,12944519
8050887,7944308
8050887,8596645
8050887,8042921
8050887,9169250
8050887,7849527
11099722,9619639
11099722,9013407
11099722,10474059
11099722,10454160
11099722,11231028
9386771,8890772
9386771,9520006
9386771,8596645
9386771,8834536
9386771,7566000
9701675,10940674
9701675,10687744
9701675,8741132
9701675,7964823
9701675,12833577
8848271,9369084
8848271,8614504
8848271,11775232
8848271,10998553
8848271,8786847
9074395,8846237
9074395,10448801
9074395,10369305
9074395,9785148
9074395,11890488
9831994,9831995
9831994,9508150
9831994,9831993
9831994,9831992
9831994,8644717
7579137,9369084
7579137,10912224
7579137,7654070
7579137,10430422
7579137,8614504
9052714,9307578
9052714,12433263
9052714,12355988
9052714,12451676
9052714,9920359
9100668,9651008
9100668,7478253
9100668,8177532
9100668,10912914
9100668,7595656
12856536,12433263
12856536,9052714
12856536,12230301
12856536,10682216
12856536,12552037
11305015,11774719
11305015,11775232
11305015,10558867
11305015,11173875
11305015,11110974
7713402,8128960
7713402,7824157
7713402,9369084
7713402,8614504
7713402,8069300
8905608,11992623
8905608,12402229
8905608,11816794
8905608,12607822
8905608,9165306
8829725,12787320
8829725,9619150
8829725,9520006
8829725,9850873
8829725,11673590
12928512,12457072
12928512,11173877
12928512,9626772
12928512,9674794
12928512,8614504
10420066,8929997
10420066,9147873
10420066,12957508
10420066,10936877
10420066,12876259
10066860,10818513
10066860,9576554
10066860,8890772
10066860,12787320
10066860,11869551
11425005,9341576
11425005,11496365
11425005,10815129
11425005,10394937
11425005,10737120
7485228,8128960
7485228,10712207
7485228,9333264
7485228,7824157
7485228,9718053
12507910,11556686
12507910,10197814
12507910,10880397
12507910,12379263
12507910,11122341
9754236,10186439
9754236,11071064
9754236,8890795
9754236,8656944
9754236,10867214
8040342,9265639
8040342,9003062
8040342,8624076
8040342,12486146
8040342,12015813
7969426,8892351
7969426,9265639
7969426,11755000
7969426,7846048
7969426,9211985
7646655,10190820
7646655,8929157
7646655,8993485
7646655,9484353
7646655,9137113
8618881,9292886
8618881,8993489
8618881,12486146
8618881,7783963
8618881,10671644
11071064,10998477
11071064,12536572
11071064,11302074
11071064,9619639
11071064,12657895
11950276,12486146
11950276,10694577
11950276,10936880
11950276,10852539
11950276,12451108
9175590,12486146
9175590,9265639
9175590,12000192
9175590,8040342
9175590,9369317
11343837,10462111
11343837,10525981
11343837,11113217
11343837,8871590
11343837,9700208
7937774,8203459
7937774,10912914
7937774,11596149
7937774,7695621
7937774,9520006
10797593,10592690
10797593,11035488
10797593,12495080
10797593,11256794
10797593,12962909
9153535,9520006
9153535,8890772
9153535,8834536
9153535,9386771
9153535,12581343
9221977,10194255
9221977,8871590
9221977,9280167
9221977,9562467
9221977,9153464
9003062,9265639
9003062,9211985
9003062,10816430
9003062,8040342
9003062,12486146
11122949,12433263
11122949,9920359
11122949,10682216
11122949,12355988
11122949,12451676
11447828,10483785
11447828,7853720
11447828,9916507
11447828,11193807
11447828,8624080
11444802,11343827
11444802,9121705
11444802,12471457
11444802,9669695
11444802,10912914
9030704,9265639
9030704,7721816
9030704,8040342
9030704,9916507
9030704,9003062
12946703,7532337
12946703,9015824
12946703,14511323
12946703,12658281
12946703,10212558
9454617,10381540
9454617,10027417
9454617,11741391
9454617,9689449
9454617,11430905
9369317,11305869
9369317,11325345
9369317,9460714
9369317,12117549
9369317,7615568
9665654,12657895
9665654,9058415
9665654,12116196
9665654,9290497
9665654,9549720
9520001,12433263
9520001,11683989
9520001,10488446
9520001,11122949
9520001,12629906
10192209,11565608
10192209,12411758
10192209,11408727
10192209,8309625
10192209,8725895
8702415,8669492
8702415,7992850
8702415,7970234
8702415,9292870
8702415,8525796
11898555,11816786
11898555,11683989
11898555,12355988
11898555,10230703
11898555,11535112
10880397,12890772
10880397,9236226
10880397,12761223
10880397,11706973
10880397,9678319
11476599,9547235
11476599,12486146
11476599,12609489
11476599,12901842
11476599,12077215
9340870,12451676
9340870,12629906
9340870,9218645
9340870,10624576
9340870,10329743
8644745,9012418
8644745,9539409
8644745,10609670
8644745,9674791
8644745,9343467
11673588,11673590
11673588,11940690
11673588,8929157
11673588,7487559
11673588,11482130
10212558,9700658
10212558,7532337
10212558,11193807
10212558,8820179
10212558,10671644
8961669,11470958
8961669,11576650
8961669,12629906
8961669,9333264
8961669,7952845
7972031,7891887
7972031,8313935
7972031,9265639
7972031,7566652
7972031,7761390
12067484,12486146
12067484,11193807
12067484,11464462
12067484,12451108
12067484,10936884
7814023,12957508
7814023,9369084
7814023,8848271
7814023,11775232
7814023,9850873
11715112,10712207
11715112,9333264
11715112,9718053
11715112,8128960
11715112,9718052
9547235,12950448
9547235,11476599
9547235,12609489
9547235,11578777
9547235,9880043
8692753,10912914
8692753,7695621
8692753,7853720
8692753,12355988
8692753,9791536
7964823,7951679
7964823,8947284
7964823,9369084
7964823,8848271
7964823,10687744
7473659,7824157
7473659,9369084
7473659,7970216
7473659,8069300
7473659,8624095
11936240,9280167
11936240,8871590
11936240,7670501
11936240,10462111
11936240,11378247
8544899,7740560
8544899,10912914
8544899,12787320
8544899,7992850
8544899,9040748
8024269,8128960
8024269,7609909
8024269,8804993
8024269,8069300
8024269,7944299
10772123,10681402
10772123,7612383
10772123,8741132
10772123,9562306
10772123,12536572
11173875,10525981
11173875,9700208
11173875,11305015
11173875,7751846
11173875,11113217
8971103,8614504
8971103,9674794
8971103,9137113
8971103,9343467
8971103,9621997
12533085,9678311
12533085,12123847
12533085,12581338
12533085,12147333
12533085,12709467
11715411,10194255
11715411,11769703
11715411,9484359
11715411,8730823
11715411,9003488
9658938,7582040
9658938,9877525
9658938,10488446
9658938,11925775
9658938,10349334
10936877,12614323
10936877,9811931
10936877,7729825
10936877,11095526
10936877,9425904
11273064,12123862
11273064,12782345
11273064,10462111
11273064,10953177
11273064,7964823
8083685,11523146
8083685,8083687
8083685,9125900
8083685,11447828
8083685,8083686
10818505,11676291
10818505,10436115
10818505,9189032
10818505,10411341
10818505,7654074
8546162,9369084
8546162,12355988
8546162,8872415
8546162,8833436
8546162,9137113
11920850,12471457
11920850,12787320
11920850,11807900
11920850,9700208
11920850,10483785
7696609,10912224
7696609,8624094
7696609,9532343
7696609,8977148
7696609,7654070
7992850,7951676
7992850,8702415
7992850,8846238
7992850,7891871
7992850,8669492
7603172,7715296
7603172,11930162
7603172,7619525
7603172,9398632
7603172,9174000
8786847,9369084
8786847,12876259
8786847,7824157
8786847,10998553
8786847,8624095
9073026,10765057
9073026,7814023
9073026,9187933
9073026,9850873
9073026,11775232
9017975,11285089
9017975,10525981
9017975,9343467
9017975,11076057
9017975,9700208
8987775,9619150
8987775,11493026
8987775,8648331
8987775,9369084
8987775,11673590
10638195,7695621
10638195,9916507
10638195,10912914
10638195,10867785
10638195,9596412
11774719,11305015
11774719,12355988
11774719,12451676
11774719,10349334
11774719,9307578
8846238,8841967
8846238,7992850
8846238,8834536
8846238,9520006
8846238,8890772
10775535,11405810
10775535,9576554
10775535,9126060
10775535,9436726
10775535,9728943
9831993,9831992
9831993,9508150
9831993,9831994
9831993,9831995
9831993,8644717
9181358,9350853
9181358,9129722
9181358,7550352
9181358,9369084
9181358,9148246
12788204,12355988
12788204,11683989
12788204,11535112
12788204,9920359
12788204,9877525
11893834,8614504
11893834,12457072
11893834,9850873
11893834,9728943
11893834,10403716
9743577,10483785
9743577,12379263
9743577,9728943
9743577,12552038
9743577,11281316
8751868,8554056
8751868,7977363
8751868,9626772
8751868,7486872
8751868,10609670
10322238,11936239
10322238,9343467
10322238,12006218
10322238,9674794
10322238,9626772
11193808,7969418
11193808,9622609
11193808,7700444
11193808,8993483
11193808,10172880
9546293,9520006
9546293,7879604
9546293,9386771
9546293,12552038
9546293,8834536
12552038,14507342
12552038,9520006
12552038,7675243
12552038,10364641
12552038,10487843
10867785,8669492
10867785,10818499
10867785,12787320
10867785,9520006
10867785,8624096
9875528,9756330
9875528,8069300
9875528,8614504
9875528,12962909
9875528,9369084
7824157,8624095
7824157,9369084
7824157,10998553
7824157,8069300
7824157,8786847
10910426,7847867
10910426,11376902
10910426,8644717
10910426,9831992
10910426,11882744
12007670,11255448
12007670,11589917
12007670,12885570
12007670,12142731
12007670,12525890
9329686,8791246
9329686,7595642
9329686,9520006
9329686,8811505
9329686,10867785
9619150,11673590
9619150,9850873
9619150,10448801
9619150,9137113
9619150,8648331
9067471,8669492
9067471,10912914
9067471,8602762
9067471,11212354
9067471,12787320
9591838,10867209
9591838,10494348
9591838,9700658
9591838,8820179
9591838,8652146
