9369084,5.57439
8669492,5.15806
12486146,3.78195
9265639,3.47581
10912914,3.40492
8614504,3.38763
12787320,3.30882
11775232,3.27436
8069300,2.75992
9520006,2.71121
10936880,2.59778
10867785,2.50856
10525981,2.47872
9343467,2.4467
8624095,2.43066
9756330,2.37559
8848271,2.27925
7824157,1.95454
12451108,1.95351
9003062,1.80034
11113217,1.78575
11950276,1.73344
11790212,1.69769
9508150,1.64469
8596645,1.63146
12355988,1.6151
9626772,1.53834
8871590,1.51691
11095526,1.51517
10980578,1.50519
11315514,1.45972
8644717,1.45942
8624096,1.45336
10694577,1.40938
10998553,1.40181
9307578,1.39241
10940674,1.32952
9189032,1.27806
10816430,1.27314
8128960,1.24997
9619639,1.24577
8786847,1.23292
12433263,1.22843
10483785,1.2136
12876259,1.19999
8890772,1.15669
11939894,1.14999
10611368,1.10026
8947284,1.06787
12116196,1.03825
9920359,1.03548
11895043,1.0269
9460714,1.02604
12192621,1.02169
8797010,1.01123
12962909,1.00849
9012418,0.985733
9850873,0.972955
10852539,0.948201
11193807,0.946009
7654074,0.943143
12105308,0.933155
12451676,0.928605
8929157,0.898511
9040748,0.897257
7992850,0.894565
9052714,0.885745
7566000,0.882375
8648331,0.87181
10413465,0.868209
11070505,0.86757
12411758,0.86588
12951193,0.802143
12552037,0.801507
9728943,0.793322
10818140,0.792975
10462111,0.79147
11673590,0.789475
10818505,0.780134
10349334,0.771292
8820179,0.77006
7532337,0.77006
8993479,0.759327
7486872,0.759049
10624576,0.742114
8040342,0.739765
8830309,0.738559
9619150,0.736983
7746463,0.731397
10448801,0.727077
9425904,0.724649
9700658,0.720674
10212558,0.720674
7847867,0.716052
14521991,0.713682
8710077,0.706673
12053131,0.701583
12457072,0.691463
9211985,0.677419
8834536,0.67632
10682216,0.673324
10488446,0.668903
8702415,0.659857
10206226,0.649491
9674794,0.643495
8841967,0.641933
9700208,0.639106
9333264,0.632975
12629906,0.631251
10190327,0.629928
9137113,0.628904
9811931,0.623695
8070517,0.616571
12471457,0.61386
11115331,0.61091
7670501,0.61083
7970234,0.609676
10687744,0.60535
9280167,0.598863
12379263,0.594601
9270069,0.594008
9290497,0.587363
9674791,0.583874
10329743,0.579499
12419536,0.576689
10818499,0.576469
11173877,0.563295
9831992,0.563146
10671644,0.561898
12609489,0.5605
9547235,0.559982
11281316,0.554529
11683989,0.55364
11015454,0.54305
9412500,0.534513
9524800,0.519235
10699053,0.516904
9877525,0.51222
12957508,0.497315
7891871,0.496572
7485228,0.493836
9831993,0.491684
9831994,0.491684
11231028,0.489845
10413774,0.482128
7487559,0.476981
10912224,0.474552
9777946,0.473102
7853720,0.471365
10528114,0.470979
10609670,0.468948
7763336,0.466404
8075646,0.462481
11889238,0.459976
7695621,0.456834
7944299,0.449749
10194255,0.446553
11535112,0.446148
9831995,0.443631
8725748,0.441794
8846238,0.44104
7534068,0.439338
11553277,0.43834
10454160,0.437459
11848621,0.436712
11045665,0.435115
9539409,0.43408
8631862,0.431214
7654070,0.430962
8596269,0.430069
10489042,0.4296
7891887,0.427252
10712207,0.425693
10050959,0.424992
9572586,0.415045
7884953,0.408859
9678319,0.407662
11041282,0.407624
9222173,0.406456
8841664,0.406177
9678311,0.404747
9347936,0.404666
10765057,0.403869
7721816,0.402592
9572591,0.400656
11302074,0.39882
11058789,0.398207
8731381,0.397183
11844476,0.393217
9647302,0.392478
10369830,0.391567
11285089,0.390788
11076057,0.389382
12944519,0.388872
7703749,0.388474
8203459,0.386863
8791246,0.386216
11493026,0.383963
8833436,0.383791
12581338,0.38186
11129109,0.376031
11212354,0.375185
7970216,0.371144
12901842,0.369004
9447442,0.365824
7964823,0.365021
7841371,0.362774
10559561,0.362312
10500259,0.361794
9562467,0.361677
8825898,0.360427
7615568,0.358218
11741391,0.357929
10411671,0.354987
7818244,0.35456
8624078,0.35309
11125748,0.349406
8525796,0.347346
11596149,0.346832
12788204,0.345464
9916507,0.345378
11325345,0.345373
12552038,0.344165
8993481,0.343072
9341576,0.342088
11016543,0.341719
8652146,0.339887
11482130,0.339546
9823831,0.339277
11122341,0.336179
10939571,0.336046
7579137,0.335984
10944562,0.335865
11145984,0.333458
8825894,0.332966
7951679,0.332328
10364643,0.3307
10411341,0.330675
10436115,0.330675
9785148,0.330006
11476599,0.329817
8811505,0.329101
10912918,0.328876
7824144,0.328034
8624076,0.326763
11483304,0.324426
8875468,0.324426
7729825,0.323144
11835377,0.323119
8980016,0.322862
8618665,0.320747
9718053,0.319862
8644745,0.317576
9340872,0.316742
8624097,0.316079
9398632,0.315164
8804040,0.314933
8872415,0.314812
9461617,0.313596
7592957,0.313596
9482681,0.313264
9121705,0.312101
12167762,0.311624
12095653,0.311624
8711797,0.31034
11743999,0.310014
10487843,0.30959
10487842,0.309491
7972031,0.309334
7814023,0.309139
9576554,0.309077
8047278,0.308773
10626834,0.308151
10668702,0.307272
8128961,0.306933
9484353,0.306911
7617191,0.306683
10910426,0.306637
12232782,0.306566
9651008,0.305793
9181358,0.304756
8624080,0.30475
11807900,0.304197
9178861,0.304185
9218645,0.303854
7951676,0.302076
10559559,0.301661
10634455,0.301435
9030704,0.301419
12015813,0.301263
10867209,0.300952
11416775,0.300852
8993483,0.298241
9886074,0.297495
10502286,0.297495
8977148,0.297385
9153464,0.296808
8980023,0.296202
10381540,0.296115
9292870,0.294205
8858181,0.293549
9057170,0.292327
8830319,0.291326
11273064,0.290926
9696068,0.290358
9098525,0.288409
10840275,0.288353
9148246,0.287866
12049183,0.287299
9051750,0.287191
9831633,0.287165
9129722,0.285631
10364641,0.28529
8592548,0.284939
9221969,0.284865
9880043,0.28453
9018389,0.28441
9467014,0.284148
8846237,0.283472
11676291,0.282627
9302273,0.282588
9221977,0.281249
10653281,0.28112
11071064,0.280392
9876966,0.279196
8622392,0.278599
8177532,0.278303
12392781,0.277025
11816788,0.276245
9637403,0.275893
8940294,0.275856
10936884,0.275518
7566652,0.27522
8692753,0.275174
9633759,0.27435
7611715,0.274348
10208640,0.274268
12117549,0.274122
9772023,0.273812
8741397,0.27365
10214736,0.273603
10213175,0.273211
10867779,0.27206
9482248,0.271115
9990558,0.270767
12182886,0.269695
7824200,0.26808
9350853,0.268004
9052712,0.267851
8618855,0.266447
11113336,0.266274
11343837,0.264812
7977635,0.264027
10668703,0.263682
11447827,0.263564
8733730,0.263494
7550352,0.263254
8313935,0.262612
9621997,0.262446
9848808,0.262432
12657895,0.261677
12011307,0.261407
9822164,0.260821
7696609,0.260509
7710373,0.260509
9701675,0.259581
10027417,0.2595
12607822,0.258133
12536572,0.258074
7847069,0.257991
11936239,0.257892
11444802,0.257524
8651641,0.257199
7675243,0.256858
8829725,0.256335
10322238,0.256046
8161573,0.255945
9486483,0.255855
10369305,0.254753
8710076,0.254496
7595642,0.252318
9878186,0.252282
8872419,0.251883
11122949,0.251345
9751198,0.25134
11173875,0.250768
7816154,0.250386
8915608,0.250304
8572669,0.249975
10746604,0.249852
8826994,0.249852
10599773,0.249531
9863603,0.24927
11172628,0.248461
9187933,0.248414
9147408,0.248183
10718322,0.248049
12111863,0.24794
11347179,0.247521
7761390,0.247393
9559926,0.247392
7783963,0.247392
14501024,0.246661
10172880,0.246633
10027548,0.246058
10079962,0.245462
7585009,0.245462
10088051,0.245235
12950448,0.245197
11578777,0.245197
8747858,0.245186
8741132,0.245129
8987775,0.245109
9074396,0.245007
11470958,0.244511
9382479,0.244446
11255440,0.244307
8158175,0.24427
